id,name,short_name,logo_url,website,phone,email,address,city,region,country,postal_code,type_of_company,district,date_of_incorporation,date_of_commencement,nature_of_business,registration_number,tax_identification_number,phone_number,directors,secretary,auditor,authorized_shares,stated_capital,shareholders,other_linked_companies,tin_number,established_date,company_type,industry,ownership_type,business_activities,previous_names,board_of_directors,key_personnel,subsidiaries,annual_revenue,net_worth,employee_count,rating,head_office_address,customer_service_phone,customer_service_email,has_website,has_social_media,has_mobile_app,is_active,is_verified,verification_date,verification_notes,search_count,last_searched,created_at,updated_at,created_by,updated_by,description,notes,status
2178,Hasnem Enterprises LIMITED,Hasnem Enterprises L,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2179,Hasnem Enterprises LTD,Hasnem Enterprises L,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2180,Hassan,Hassan,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2181,Hassan LIMITED,Hassan LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2182,Hassana,Hassana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2183,Hausa,Hausa,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2184,Hausa And Another,Hausa And Another,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2185,Hausbauer LIMITED,Hausbauer LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2186,Hawa Musah,Hawa Musah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2188,Hbm Compact LTD,Hbm Compact LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2189,Heal Press LTD,Heal Press LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2190,Heart Of Lions Football Club LTD,Heart Of Lions,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2191,Heiland Resources LTD,Heiland Resources LT,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2192,Heli ENTERPRISES,Heli ENTERPRISES,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2193,Helvent Investments LTD,Helvent Investments ,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2194,Henrietta Asabea Amponsah,Henrietta Asabea Amp,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2195,Henry Agyeman Prempeh,Henry Agyeman Prempe,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2196,Henry Doe Samlafo,Henry Doe Samlafo,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2197,Henry Laryea Mensah,Henry Laryea Mensah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2198,Hercules Marine LIMITED,Hercules Marine LIMI,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2199,Herfa Properties LIMITED,Herfa Properties LIM,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2200,Hfc Bank Ghana LIMITED,Hfc Bank Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2201,Hfc Bank Ghana LTD,Hfc Bank Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2202,Hfc Bank LIMITED,Hfc Bank LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2203,Hfc Bank LTD,Hfc Bank LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2204,Hgs LIMITED,Hgs LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2205,Hiawu Besease CO,Hiawu Besease CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2206,High Trust Ghana LTD,High Trust Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2207,Highcourt,Highcourt,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2208,Hippo LIMITED,Hippo LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2209,Hiss Hands Housing Agencyaccra And Access Bank Ghana LIMITED,Hiss Hands Housing,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2210,Hitech Digital Print COMPANY,Hitech Digital Print,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2211,Hitech Digital Print Company LIMITED,Hitech Digital Print,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2212,Hoda HOLDINGS,Hoda HOLDINGS,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2213,Hoda Holdings LIMITED,Hoda Holdings LIMITE,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2214,Hoda Holdings LTD,Hoda Holdings LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2215,Hollard Insurance CO,Hollard Insurance CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Insurance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2216,Honesty Fisheries LTD,Honesty Fisheries LT,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2217,Honisch GMBH,Honisch GMBH,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2218,Honisch Gmbh Suing Per Its Lawful Attorney Mohammed Sahnoon,Honisch Gmbh Suing,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2220,Horizonmarine Construction LTD,Horizonmarine Constr,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2221,Hospitality LTD,Hospitality LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Healthcare,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2222,Hotel Georgia LTD,Hotel Georgia LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2223,Houegh Autoliner INC,Houegh Autoliner INC,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2224,Housing LTD,Housing LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2225,Houssam Kolleilat Elderbi,Houssam Kolleilat El,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2227,Hulstein Warren Farms LTD,Hulstein Warren Farms,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2228,Hulstein Warren Farms Ltd And Rev Donald Warren,Hulstein Warren Farms,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2229,Hungarotex Foreign Trading CO,Hungarotex Foreign Trading,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Trading & Commerce,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2230,Hydrafoam Estate LTD,Hydrafoam Estate LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2231,Hydraform Estates LIMITED,Hydraform Estates LI,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2232,Hydraform Estates LTD,Hydraform Estates LT,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2233,Hydroform Estates LTD,Hydroform Estates LT,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2234,Hydronomics LTD,Hydronomics LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2235,Ibm World Trade CORPORATION,Ibm World Trade,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Corporation,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2236,Ibrahim Adams And Samuel Lee Baidoo,Ibrahim Adams And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2237,Ibrahim Adjetey Mensah,Ibrahim Adjetey Mens,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2238,Ibrahim Agha,Ibrahim Agha,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2239,Ibrahim Baba Alhassan,Ibrahim Baba Alhassa,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2240,Ibrahim Issah,Ibrahim Issah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2241,Ibrahim Musah,Ibrahim Musah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2242,Ibrahim Mustapha Issah,Ibrahim Mustapha Iss,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2243,Ibrahim Saeed,Ibrahim Saeed,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2244,Iddi Dagomba,Iddi Dagomba,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2245,Iddrisu Abdulai And Zebra Fc LIMITED,Iddrisu Abdulai And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2246,Iddrisu Abdulai And Zebra Fc LTD,Iddrisu Abdulai And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2247,Iddrisu Salami,Iddrisu Salami,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2248,Ideal Capital Partners LTD,Ideal Capital Partners,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2249,Ideal Finance COMPANY,Ideal Finance COMPAN,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2250,Ideal Finance Company LIMITED,Ideal Finance Company,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2251,Ideal Finance LIMITED,Ideal Finance LIMITE,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2252,Ideal Finance LTD,Ideal Finance LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2253,Ideal Financial HOLDINGS,Ideal Financial HOLD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2254,Ideal Financial Holdings LTD,Ideal Financial Holdings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2255,Ifs Finance & Leasing CO,Ifs Finance &,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2256,Ifs Financial Services LTD,Ifs Financial Services,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2257,Ighaghara,Ighaghara,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2258,Ignozio Messina & CO,Ignozio Messina &,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2259,Ike Industries LIMITED,Ike Industries LIMIT,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2260,Ike Industries LTD,Ike Industries LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2261,Ilios Shipping COMPANY,Ilios Shipping COMPA,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Transport & Logistics,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2262,Illiasu Issaku,Illiasu Issaku,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2263,Imperial Homes LIMITED,Imperial Homes LIMIT,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2264,Imperial Homes LTD,Imperial Homes LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2265,Impex LIMITED,Impex LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2266,Impex LTD,Impex LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2267,In Re West Coast Dyeing Industry LTD,In Re West,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2268,In The Matter An Applciation For Commital For Contempt The Republic,In The Matter,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Public Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2270,Indamina COMPANY,Indamina COMPANY,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2271,Indamina Company LTD,Indamina Company LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2272,Independent Press LTD,Independent Press LT,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2274,Industrious Bee Ventures LTD,Industrious Bee Ventures,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2275,Infitco,Infitco,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2276,Infitco COMPANY,Infitco COMPANY,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2277,Infitco Company LIMITED,Infitco Company LIMI,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2278,Infitco Company LTD,Infitco Company LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2279,Infrastructural Logistics LTD,Infrastructural Logi,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Transport & Logistics,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2280,Inkumsah,Inkumsah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2281,Inland Ghana Mines LTD,Inland Ghana Mines,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2282,Innova HOLDINGS,Innova HOLDINGS,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2283,Innova Holdings LIMITED,Innova Holdings LIMI,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2284,Insaidoo,Insaidoo,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2285,Intecell Investment LTD,Intecell Investment ,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2286,Intecell Investments LTD,Intecell Investments,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2287,Integras Gh LTD,Integras Gh LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2288,Intelsat Global Sales And Marketing LIMITED,Intelsat Global Sales,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
